date,ticker,analyst,percent
2026-09-03,CVX,Piper Sandler,14.4
2026-09-03,DELL,B of A Securities,23.4
2026-09-03,DELL,Mizuho,23.4
2026-09-03,DELL,UBS,2.8
2026-09-03,EXR,Mizuho,7.6
2026-09-03,HPE,Citigroup,59.7
2026-09-03,HPE,Morgan Stanley,40.8
2026-09-03,HPE,Raymond James,80.7
2026-09-03,HPE,UBS,23.9
2026-09-03,HPE,Wells Fargo,13.4
2026-09-03,JNJ,UBS,15.4
2026-09-03,LII,Morgan Stanley,-0.6
2026-09-03,MDT,B of A Securities,18.2
2026-09-03,MDT,UBS,18.2
2026-09-03,MPC,Piper Sandler,20.3
2026-09-03,NTAP,Citigroup,17.3
2026-09-03,NTAP,Morgan Stanley,17.9
2026-09-03,NTAP,Northland Capital Markets,15.5
2026-09-03,NTAP,TD Cowen,23.5
2026-09-03,NTAP,UBS,5.6
2026-09-03,NTAP,Wells Fargo,17.3
2026-09-03,OKE,Citigroup,12
2026-09-03,PANW,Barclays,12.5
2026-09-03,PANW,BTIG,21.2
2026-09-03,PANW,Cantor Fitzgerald,27.5
2026-09-03,PANW,DA Davidson,26
2026-09-03,PANW,Guggenheim,
2026-09-03,PANW,Morgan Stanley,18.2
2026-09-03,PANW,Needham,27.5
2026-09-03,PANW,RBC Capital,42.5
2026-09-03,PANW,Rosenblatt,24.5
2026-09-03,PANW,Susquehanna,24.5
2026-09-03,PCG,Mizuho,4.9
2026-09-03,PSA,Mizuho,5.1
2026-09-03,PSX,Piper Sandler,3.2
2026-09-03,VICI,Mizuho,4.7
2026-09-03,VLO,Piper Sandler,19.2
2026-09-03,VRTX,Morgan Stanley,19
2026-09-03,XOM,Piper Sandler,12.5
2026-09-04,ADBE,Barclays,7.5
2026-09-04,AVGO,Cantor Fitzgerald,66.8
2026-09-04,AVGO,Rosenblatt,66.8
2026-09-04,CIEN,B. Riley Securities,7.9
2026-09-04,CIEN,JP Morgan,88.1
2026-09-04,CPRT,JP Morgan,20
2026-09-04,CRWD,Needham,17.6
2026-09-04,CVX,Wells Fargo,9.8
2026-09-04,FRT,JP Morgan,10.1
2026-09-04,HPE,Barclays,46.7
2026-09-04,INTC,Mizuho,-0.5
2026-09-04,LULU,B of A Securities,24.3
2026-09-04,LULU,Baird,17.2
2026-09-04,LULU,Barclays,-3.2
2026-09-04,LULU,Goldman Sachs,-3.2
2026-09-04,LULU,Morgan Stanley,-15.4
2026-09-04,LULU,Piper Sandler,-18.5
2026-09-04,LULU,Stifel,1.9
2026-09-04,LULU,Telsey Advisory Group,12.1
2026-09-04,LULU,Truist Securities,-16.5
2026-09-04,LULU,UBS,8
2026-09-04,LULU,Wells Fargo,-3.2
2026-09-04,MRK,Wells Fargo,12.7
2026-09-04,MSFT,Stifel,3.9
2026-09-04,NCLH,Wells Fargo,28
2026-09-04,NTAP,Barclays,19.9
2026-09-04,NTAP,Susquehanna,6.8
2026-09-04,NTAP,Wedbush,-6.9
2026-09-04,PANW,Argus Research,28.9
2026-09-04,PCAR,Morgan Stanley,-0.2
2026-09-04,PCG,B of A Securities,1.4
2026-09-04,PCG,Barclays,30.4
2026-09-04,TSLA,GLJ Research,-93.1
2026-09-04,TSN,BMO Capital,27.2
2026-09-04,UBER,BTIG,31.3
2026-09-04,WY,JP Morgan,23.1
2026-09-05,CRWD,Rosenblatt,17.6
2026-09-05,HPE,Argus Research,30
2026-09-05,LULU,Bernstein,17.2
2026-09-05,LULU,BTIG,
2026-09-05,LULU,Guggenheim,
2026-09-05,LULU,JP Morgan,-3.2
2026-09-05,LULU,Keybanc,
2026-09-05,LULU,Needham,
2026-09-05,NVDA,Needham,29.8
2026-09-05,NVDA,Rosenblatt,68.8
2026-09-05,O,Barclays,6
2026-09-05,TSN,Barclays,46.8
2026-09-08,CPT,Mizuho,9.8
2026-09-08,DGX,UBS,4.9
2026-09-08,ECHO,UBS,60.3
2026-09-08,ETN,UBS,21.6
2026-09-08,GD,UBS,13.7
2026-09-08,HCA,RBC Capital,8.3
2026-09-08,HOOD,Goldman Sachs,13.5
2026-09-08,INTC,Northland Capital Markets,19
2026-09-08,JBL,Goldman Sachs,19.9
2026-09-08,LMT,UBS,26.7
2026-09-08,MAA,Mizuho,9.4
2026-09-08,MPC,UBS,13.5
2026-09-08,MTB,Morgan Stanley,25.4
2026-09-08,NOC,UBS,36.4
2026-09-08,ODFL,Citigroup,19.9
2026-09-08,PSX,UBS,15.4
2026-09-08,RF,Morgan Stanley,19
2026-09-08,SNPS,Morgan Stanley,26
2026-09-08,UDR,Mizuho,7.6
2026-09-08,VLO,UBS,18.7
2026-09-09,ABT,TD Cowen,27.7
2026-09-09,AMGN,BMO Capital,14.5
2026-09-09,APD,Argus Research,10.5
2026-09-09,APH,Barclays,23.5
2026-09-09,APH,TD Cowen,11.1
2026-09-09,APP,BTIG,27.1
2026-09-09,BBY,DA Davidson,6.1
2026-09-09,BLK,Evercore ISI Group,10.5
2026-09-09,BXP,Truist Securities,3.3
2026-09-09,CDW,Barclays,4.1
2026-09-09,CMS,BMO Capital,12.1
2026-09-09,DELL,Evercore ISI Group,20.7
2026-09-09,DG,Barclays,18
2026-09-09,FDS,Barclays,-13.2
2026-09-09,FDX,Evercore ISI Group,12.2
2026-09-09,HOOD,Cantor Fitzgerald,24.2
2026-09-09,HOOD,Mizuho,15.9
2026-09-09,IEX,Oppenheimer,19.7
2026-09-09,IRM,Barclays,24.4
2026-09-09,ISRG,BTIG,33.9
2026-09-09,IVZ,Evercore ISI Group,14.2
2026-09-09,LOW,Bernstein,27
2026-09-09,LOW,Evercore ISI Group,10
2026-09-09,LULU,Citigroup,14.8
2026-09-09,MLM,Wells Fargo,19.2
2026-09-09,MRK,Guggenheim,14.1
2026-09-09,NUE,JP Morgan,18.9
2026-09-09,OKE,Morgan Stanley,13.2
2026-09-09,PAYX,Stifel,11.1
2026-09-09,PAYX,Wells Fargo,-5.1
2026-09-09,PWR,Piper Sandler,14.2
2026-09-09,SYK,Wells Fargo,28
2026-09-09,TROW,Evercore ISI Group,3.2
2026-09-09,UBER,Wedbush,24.6
2026-09-09,VMC,Wells Fargo,1
2026-09-09,VRSK,Barclays,28.2
2026-09-09,WST,UBS,22.9
2026-09-10,ABBV,HSBC,25.4
2026-09-10,AZO,Wells Fargo,20.5
2026-09-10,COO,Citigroup,15.7
2026-09-10,COO,JP Morgan,11.8
2026-09-10,COO,Piper Sandler,13.7
2026-09-10,COO,Stifel,34.9
2026-09-10,COO,Wells Fargo,17.6
2026-09-10,FDS,Morgan Stanley,7.4
2026-09-10,HD,Bernstein,11.6
2026-09-10,HLT,Truist Securities,2.5
2026-09-10,HOOD,Bernstein,42
2026-09-10,HST,Truist Securities,22.1
2026-09-10,KMB,Wells Fargo,6.4
2026-09-10,LULU,BMO Capital,-29.1
2026-09-10,MAR,Truist Securities,8.9
2026-09-10,MRVL,Piper Sandler,18.4
2026-09-10,MTD,UBS,14.4
2026-09-10,NKE,BMO Capital,-18.8
2026-09-10,NVDA,Piper Sandler,36
2026-09-10,PCAR,RBC Capital,22.3
2026-09-10,QCOM,Piper Sandler,10.4
2026-09-10,QCOM,Rosenblatt,36.5
2026-09-10,SYK,Citigroup,31.1
2026-09-10,TMO,UBS,22.4
2026-09-10,TRGP,Scotiabank,5.8
2026-09-10,TSN,Piper Sandler,26.2
2026-09-10,TTD,RBC Capital,8.6
2026-09-10,UAL,UBS,29.9
2026-09-10,ULTA,BMO Capital,7.9
2026-09-10,WAT,UBS,23.2
2026-09-10,WMB,Scotiabank,13.4
2026-09-10,WMT,DA Davidson,24.3
2026-09-11,ADBE,Evercore ISI Group,3.2
2026-09-11,ADBE,Jefferies,13.6
2026-09-11,AWK,UBS,15.3
2026-09-11,CLX,Citigroup,8.4
2026-09-11,CLX,Wells Fargo,0.6
2026-09-11,COO,Baird,11.6
2026-09-11,COO,Mizuho,37.2
2026-09-11,CRL,Evercore ISI Group,15.9
2026-09-11,DAL,UBS,24.7
2026-09-11,DHI,Wells Fargo,5.1
2026-09-11,DPZ,TD Cowen,-0.1
2026-09-11,DRI,Citigroup,18.7
2026-09-11,FDS,Deutsche Bank,12.9
2026-09-11,KMB,Piper Sandler,18.9
2026-09-11,LEN,Wells Fargo,0.5
2026-09-11,LH,UBS,22.4
2026-09-11,LUV,UBS,23.5
2026-09-11,MAS,Wells Fargo,19.4
2026-09-11,META,JP Morgan,25.5
2026-09-11,MGM,UBS,12.7
2026-09-11,NKE,Morgan Stanley,-15.8
2026-09-11,ORCL,TD Cowen,46
2026-09-11,ORCL,UBS,52
2026-09-11,OXY,Evercore ISI Group,14.7
2026-09-11,PAYX,TD Cowen,1.7
2026-09-11,PFG,UBS,3.7
2026-09-11,PHM,Wells Fargo,22.7
2026-09-11,PKG,B of A Securities,10.4
2026-09-11,PSA,Barclays,18.2
2026-09-11,SNPS,Wells Fargo,18.9
2026-09-11,SWK,Wells Fargo,4.8
2026-09-11,TEL,Wells Fargo,5.4
2026-09-11,TRGP,Mizuho,9.6
2026-09-11,TRGP,Stifel,16.5
2026-09-11,URI,JP Morgan,17
2026-09-11,WMB,Stifel,16.9
2026-09-11,WMT,BTIG,31.8
2026-09-11,YUM,Wells Fargo,20.5
2026-09-12,ADBE,BMO Capital,11.5
2026-09-12,ADBE,Piper Sandler,3.2
2026-09-12,ADBE,RBC Capital,30.1
2026-09-12,APD,Keybanc,
2026-09-12,ATO,JP Morgan,8.6
2026-09-12,CPRT,Baird,18.7
2026-09-12,CRWD,Wedbush,20.2
2026-09-12,CTVA,Keybanc,
2026-09-12,DAL,Barclays,19.6
2026-09-12,DDOG,Wedbush,24
2026-09-12,HOOD,Citizens,45.6
2026-09-12,HPQ,RBC Capital,0.2
2026-09-12,IFF,Keybanc,
2026-09-12,LH,Barclays,6.3
2026-09-12,LUV,Barclays,46.2
2026-09-12,LYB,Keybanc,
2026-09-12,MCD,TD Cowen,11
2026-09-12,NOW,Needham,18.8
2026-09-12,ORCL,Cantor Fitzgerald,72.7
2026-09-12,ORCL,Guggenheim,143.3
2026-09-12,PANW,Wedbush,18.2
2026-09-12,PLTR,Rosenblatt,33.8
2026-09-12,PPG,Keybanc,24.7
2026-09-12,SHW,Keybanc,
2026-09-12,UAL,Barclays,47.4
2026-09-12,VRTX,JP Morgan,7.3
2026-09-14,ACN,Morgan Stanley,-8.2
2026-09-14,APA,UBS,3
2026-09-14,CHTR,Morgan Stanley,2.9
2026-09-14,COP,UBS,21.7
2026-09-14,DVN,Raymond James,30.9
2026-09-14,ECHO,Morgan Stanley,44.4
2026-09-14,EIX,Jefferies,-6.2
2026-09-14,EOG,UBS,22.8
2026-09-14,GM,UBS,32.8
2026-09-14,HAL,UBS,16.9
2026-09-14,HOOD,Deutsche Bank,22.9
2026-09-14,KR,Telsey Advisory Group,26.5
2026-09-14,LEN,B of A Securities,-11.2
2026-09-14,LII,Deutsche Bank,26.8
2026-09-14,MCD,Deutsche Bank,18
2026-09-14,MCD,Morgan Stanley,21.1
2026-09-14,MKC,TD Cowen,6.3
2026-09-14,MPC,Morgan Stanley,13
2026-09-14,MPC,Raymond James,11
2026-09-14,NKE,Baird,19.7
2026-09-14,PSX,Morgan Stanley,7.9
2026-09-14,PSX,Raymond James,14
2026-09-14,SLB,UBS,34.1
2026-09-14,ULTA,DA Davidson,14.7
2026-09-14,VLO,Morgan Stanley,4
2026-09-14,VLO,Raymond James,13.8
2026-09-15,ACN,Wells Fargo,1.8
2026-09-15,APTV,JP Morgan,26.8
2026-09-15,AZO,Citigroup,16.3
2026-09-15,CCL,Wells Fargo,57.8
2026-09-15,CHTR,Wolfe Research,-16.8
2026-09-15,CMS,Jefferies,10.8
2026-09-15,COIN,Compass Point,-3.6
2026-09-15,DOC,Jefferies,3.7
2026-09-15,FANG,UBS,22.1
2026-09-15,GIS,Evercore ISI Group,5.2
2026-09-15,HPE,Evercore ISI Group,16.6
2026-09-15,KHC,Evercore ISI Group,-3.9
2026-09-15,KR,Evercore ISI Group,15.2
2026-09-15,LULU,Argus Research,
2026-09-15,MAA,Evercore ISI Group,3
2026-09-15,MCD,RBC Capital,12.5
2026-09-15,META,Wedbush,-1.4
2026-09-15,NFLX,Evercore ISI Group,38.6
2026-09-15,NKE,Citigroup,5.8
2026-09-15,NKE,Telsey Advisory Group,19.4
2026-09-15,OXY,UBS,7.9
2026-09-15,OXY,Wells Fargo,32
2026-09-15,PPL,RBC Capital,3.7
2026-09-15,RMD,RBC Capital,15.7
2026-09-15,SOLV,BTIG,6.1
2026-09-15,SPG,Evercore ISI Group,6.9
2026-09-15,STZ,Jefferies,8.8
2026-09-15,UDR,Evercore ISI Group,22.3
2026-09-15,VICI,Morgan Stanley,16
2026-09-16,ALL,Mizuho,16.1
2026-09-16,AON,Mizuho,20.6
2026-09-16,BMY,Piper Sandler,28
2026-09-16,BRO,Mizuho,25
2026-09-16,CCL,Stifel,56.3
2026-09-16,CMCSA,UBS,10.7
2026-09-16,COO,Needham,34.3
2026-09-16,COST,Oppenheimer,28.7
2026-09-16,CRM,Mizuho,11.2
2026-09-16,ESS,UBS,3.7
2026-09-16,GLW,Mizuho,22.3
2026-09-16,INTC,Tigress Financial,43
2026-09-16,JKHY,Raymond James,28.2
2026-09-16,KEY,Stephens & Co.,19.8
2026-09-16,KR,Guggenheim,6.6
2026-09-16,MAA,UBS,3.5
2026-09-16,META,Citigroup,17.7
2026-09-16,NEM,RBC Capital,23.2
2026-09-16,PLTR,UBS,46.7
2026-09-16,TDY,Needham,26.1
2026-09-16,TRGP,Morgan Stanley,25.5
2026-09-16,UDR,UBS,17.4
2026-09-16,ULTA,Wells Fargo,-3
2026-09-16,VTRS,Piper Sandler,-22.4
2026-09-16,WTW,Mizuho,18.7
2026-09-17,CCL,Barclays,45.4
2026-09-17,CIEN,Barclays,56.3
2026-09-17,CMCSA,B of A Securities,47.1
2026-09-17,COIN,BTIG,41.3
2026-09-17,COST,B of A Securities,22.3
2026-09-17,CPT,Scotiabank,0.2
2026-09-17,CTVA,BMO Capital,16.7
2026-09-17,CTVA,RBC Capital,26.5
2026-09-17,CTVA,UBS,10.6
2026-09-17,FANG,Raymond James,33.5
2026-09-17,FRT,Scotiabank,11.6
2026-09-17,GNRC,Roth Capital,8.9
2026-09-17,GOOGL,Evercore ISI Group,29.1
2026-09-17,IQV,Morgan Stanley,-1.2
2026-09-17,JBHT,B of A Securities,26.6
2026-09-17,JBHT,Barclays,19.4
2026-09-17,JBHT,Raymond James,25.7
2026-09-17,JBHT,UBS,10.6
2026-09-17,JBHT,Wells Fargo,27.8
2026-09-17,JKHY,RBC Capital,12.6
2026-09-17,MAA,Scotiabank,1.9
2026-09-17,MAA,Truist Securities,7.6
2026-09-17,MCD,BTIG,39.8
2026-09-17,META,Rosenblatt,29.8
2026-09-17,ON,Stifel,10.1
2026-09-17,REG,Scotiabank,10.4
2026-09-17,SPG,Scotiabank,8.1
2026-09-17,STZ,TD Cowen,21.5
2026-09-17,TDG,JP Morgan,29.3
2026-09-17,TDG,RBC Capital,23.3
2026-09-17,TSLA,Goldman Sachs,-2
2026-09-17,UDR,Scotiabank,9.9
2026-09-17,UNP,UBS,19.5
2026-09-17,YUM,Baird,18.8
2026-09-18,ADSK,RBC Capital,38.2
2026-09-18,BALL,JP Morgan,6.3
2026-09-18,BSX,Citigroup,16.1
2026-09-18,CIEN,Needham,46.1
2026-09-18,CIEN,Rosenblatt,47.5
2026-09-18,CRM,BMO Capital,16.7
2026-09-18,CRM,Canaccord Genuity,22.8
2026-09-18,CRM,Cantor Fitzgerald,22.8
2026-09-18,CRM,Citigroup,7.7
2026-09-18,CRM,Guggenheim,22.8
2026-09-18,CRM,RBC Capital,2.4
2026-09-18,CRM,Stifel,22.8
2026-09-18,CTSH,Deutsche Bank,13.1
2026-09-18,CTSH,TD Cowen,-12.7
2026-09-18,D,Morgan Stanley,3.1
2026-09-18,DTE,Morgan Stanley,9.1
2026-09-18,DUK,Morgan Stanley,7.7
2026-09-18,DXCM,Truist Securities,15.3
2026-09-18,EIX,Morgan Stanley,9
2026-09-18,EQT,Stephens & Co.,41.1
2026-09-18,ETR,Morgan Stanley,-5
2026-09-18,FE,Morgan Stanley,7.7
2026-09-18,GEHC,BTIG,22.9
2026-09-18,GNRC,Canaccord Genuity,79
2026-09-18,GNRC,JP Morgan,26.5
2026-09-18,GNRC,Stephens & Co.,59.9
2026-09-18,INTU,Evercore ISI Group,27.8
2026-09-18,INTU,Mizuho,37.4
2026-09-18,INTU,Stifel,-4.1
2026-09-18,INTU,TD Cowen,10.6
2026-09-18,JBHT,Baird,22.8
2026-09-18,LDOS,B of A Securities,3.4
2026-09-18,MCD,Citigroup,24.9
2026-09-18,MKC,JP Morgan,26.3
2026-09-18,NEE,Morgan Stanley,37.6
2026-09-18,NKE,UBS,15.8
2026-09-18,NRG,Morgan Stanley,50.4
2026-09-18,O,Mizuho,6.7
2026-09-18,ON,Cantor Fitzgerald,28.5
2026-09-18,ON,Mizuho,35.6
2026-09-18,ON,Needham,65.6
2026-09-18,ON,Rosenblatt,21.4
2026-09-18,ON,Truist Securities,7.1
2026-09-18,ON,Wells Fargo,21.4
2026-09-18,PANW,Bernstein,-6.6
2026-09-18,PCG,Morgan Stanley,50.5
2026-09-18,PEG,Morgan Stanley,25.1
2026-09-18,PGR,"Keefe, Bruyette & Woods",16.8
2026-09-18,PNW,Morgan Stanley,-6.1
2026-09-18,PPL,Morgan Stanley,16.9
2026-09-18,SO,Morgan Stanley,-1.5
2026-09-18,SRE,Morgan Stanley,22.7
2026-09-18,STLD,JP Morgan,11
2026-09-18,TSN,JP Morgan,21
2026-09-18,WBD,Barclays,3.3
2026-09-18,XEL,Morgan Stanley,13.3
2026-09-19,AEE,Morgan Stanley,5.3
2026-09-19,AEP,Morgan Stanley,5.8
2026-09-19,ATO,Morgan Stanley,11.2
2026-09-19,CEG,Morgan Stanley,41.8
2026-09-19,CMS,Morgan Stanley,16.9
2026-09-19,CNP,Morgan Stanley,-0.7
2026-09-19,CRM,Citizens,29
2026-09-19,CRM,Wells Fargo,2.4
2026-09-19,CTVA,Argus Research,13.1
2026-09-19,ED,Morgan Stanley,-9
2026-09-19,GOOGL,Tigress Financial,35.9
2026-09-19,HBAN,Evercore ISI Group,13.5
2026-09-19,INTU,RBC Capital,23
2026-09-19,KMI,Jefferies,5.8
2026-09-19,LEN,Barclays,-10.5
2026-09-19,LEN,Evercore ISI Group,-0.3
2026-09-19,LEN,RBC Capital,-11.8
2026-09-19,LLY,Guggenheim,11.7
2026-09-19,MU,RBC Capital,52.8
2026-09-19,NFLX,Wells Fargo,-20
2026-09-19,NUE,Wells Fargo,10.1
2026-09-19,ORLY,DA Davidson,25.3
2026-09-19,STLD,Wells Fargo,4.9
2026-09-19,SYK,Canaccord Genuity,38.5
2026-09-19,TTD,Guggenheim,-10
